0	10
5	5
10	10
15	9
20	10
25	11
30	9
35	9
40	6
45	9
50	9
55	9
60	8
65	13
70	13
75	4
80	7
85	9
90	12
95	6
100	9
105	9
110	12
115	14
120	16
125	23
130	17
135	9
140	7
145	9
150	12
155	6
160	3
165	5
170	3
175	8
180	13
185	14
190	12
195	13
200	8
205	12
210	9
215	13
220	12
225	7
230	11
235	13
240	6
245	9
250	10
255	10
260	8
265	3
270	7
275	9
280	7
285	9
290	9
295	10
300	10
305	7
310	10
315	13
320	10
325	11
330	10
335	6
340	7
345	9
350	10
355	10
360	8
365	10
370	14
375	14
380	13
385	14
390	12
395	14
400	13
405	9
410	7
415	7
420	11
425	13
430	12
435	18
440	16
445	15
450	13
455	12
460	13
465	12
470	11
475	7
480	8
485	9
490	6
495	10
500	12
505	10
510	14
515	12
520	6
525	7
530	6
535	4
540	7
545	8
550	6
555	5
560	6
565	6
570	9
575	5
580	6
585	7
590	8
595	9
600	12
605	12
610	9
615	7
620	9
625	10
630	10
635	7
640	10
645	9
650	9
655	11
660	6
665	6
670	5
675	9
680	9
685	9
690	9
695	7
700	6
705	6
710	6
715	6
720	6
725	3
730	4
735	5
740	3
745	6
750	7
755	10
760	8
765	6
770	6
775	7
780	6
785	7
790	6
795	6
800	6
805	8
810	7
815	6
820	4
825	10
830	8
835	6
840	5
845	9
850	10
855	10
860	10
865	10
870	6
875	7
880	10
885	9
890	4
895	7
900	5
905	4
910	6
915	6
920	7
925	7
930	12
935	10
940	14
945	14
950	9
955	6
960	10
965	10
970	7
975	11
980	9
985	10
990	6
995	7
1000	13
1005	15
1010	16
1015	10
1020	11
1025	14
1030	13
1035	11
1040	11
1045	12
1050	14
1055	11
1060	5
1065	5
1070	6
1075	7
1080	6
1085	6
1090	4
1095	5
1100	5
1105	9
1110	8
1115	9
1120	8
1125	9
1130	8
1135	9
1140	13
1145	14
1150	8
1155	5
1160	5
1165	6
1170	9
1175	10
1180	11
1185	10
1190	10
1195	10
1200	10
1205	10
1210	6
1215	8
1220	11
1225	6
1230	9
1235	8
1240	7
1245	12
1250	11
1255	12
1260	9
1265	10
1270	9
1275	9
1280	12
1285	16
1290	13
1295	16
1300	11
1305	8
1310	12
1315	18
1320	16
1325	14
1330	11
1335	15
1340	9
1345	12
1350	13
1355	10
1360	14
1365	11
1370	14
1375	15
1380	11
1385	8
1390	5
1395	6
1400	10
1405	9
1410	10
1415	13
1420	14
1425	8
1430	9
1435	8
1440	5
1445	6
1450	9
1455	13
1460	14
1465	17
1470	16
1475	15
1480	14
1485	11
1490	15
1495	14
1500	8
1505	10
1510	5
1515	7
1520	10
1525	14
1530	10
1535	9
1540	11
1545	8
1550	7
1555	8
1560	11
1565	12
1570	10
1575	9
1580	7
1585	10
1590	9
1595	11
1600	11
1605	12
1610	8
1615	9
1620	11
1625	10
1630	8
1635	8
1640	7
1645	8
1650	14
1655	10
1660	11
1665	9
1670	9
1675	12
1680	12
1685	9
1690	8
1695	10
1700	8
1705	9
1710	12
1715	14
1720	11
1725	9
1730	6
1735	7
1740	5
1745	9
1750	11
1755	8
1760	5
1765	9
1770	5
1775	5
1780	9
1785	6
1790	6
1795	3
1800	5
1805	3
1810	7
1815	6
1820	10
1825	13
1830	11
1835	8
1840	9
1845	9
1850	5
1855	5
1860	7
1865	7
1870	10
1875	9
1880	13
1885	11
1890	12
1895	11
1900	11
1905	10
1910	11
1915	9
1920	4
1925	10
1930	9
1935	15
1940	11
1945	12
1950	6
1955	7
1960	10
1965	11
1970	10
1975	11
1980	13
1985	11
1990	9
1995	10
2000	10
2005	8
2010	7
2015	11
2020	10
2025	10
2030	8
2035	12
2040	20
2045	15
2050	15
2055	17
2060	10
2065	8
2070	8
2075	7
2080	8
2085	7
2090	6
2095	10
2100	8
2105	6
2110	11
2115	13
2120	13
2125	11
2130	11
2135	18
2140	16
2145	10
2150	8
2155	7
2160	10
2165	11
2170	9
2175	4
2180	9
2185	8
2190	6
2195	7
2200	8
2205	6
2210	10
2215	6
2220	10
2225	10
2230	7
2235	8
2240	5
2245	2
2250	3
2255	7
2260	9
2265	10
2270	9
2275	7
2280	10
2285	10
2290	15
2295	13
2300	6
2305	4
2310	5
2315	6
2320	12
2325	13
2330	14
2335	11
2340	10
2345	9
2350	10
2355	12
2360	14
2365	10
2370	8
2375	9
2380	11
2385	9
2390	6
2395	3
2400	7
2405	8
2410	8
2415	9
2420	8
2425	8
2430	7
2435	8
2440	6
2445	11
2450	7
2455	7
2460	8
2465	10
2470	13
2475	9
2480	10
2485	9
2490	9
2495	13
2500	7
