0	10
5	15
10	11
15	14
20	15
25	17
30	10
35	9
40	11
45	12
50	10
55	11
60	11
65	8
70	9
75	6
80	9
85	6
90	8
95	10
100	8
105	9
110	7
115	13
120	12
125	10
130	12
135	11
140	8
145	13
150	10
155	12
160	14
165	15
170	12
175	12
180	10
185	13
190	13
195	12
200	10
205	12
210	12
215	15
220	12
225	8
230	10
235	7
240	7
245	7
250	9
255	11
260	12
265	16
270	11
275	13
280	13
285	9
290	7
295	7
300	7
305	8
310	12
315	15
320	9
325	8
330	9
335	12
340	11
345	10
350	10
355	8
360	11
365	8
370	9
375	7
380	11
385	11
390	14
395	9
400	6
405	9
410	13
415	10
420	9
425	13
430	16
435	15
440	16
445	11
450	6
455	7
460	7
465	10
470	8
475	9
480	14
485	14
490	14
495	13
500	8
505	8
510	10
515	13
520	15
525	10
530	6
535	7
540	9
545	7
550	8
555	8
560	5
565	9
570	9
575	10
580	15
585	14
590	8
595	8
600	8
605	6
610	7
615	12
620	13
625	11
630	10
635	8
640	10
645	13
650	14
655	9
660	7
665	10
670	12
675	12
680	8
685	6
690	9
695	7
700	7
705	7
710	8
715	12
720	14
725	8
730	10
735	7
740	10
745	11
750	8
755	14
760	8
765	11
770	11
775	15
780	12
785	13
790	12
795	11
800	13
805	15
810	16
815	12
820	8
825	6
830	8
835	7
840	5
845	5
850	7
855	6
860	9
865	8
870	3
875	4
880	9
885	12
890	10
895	11
900	8
905	11
910	12
915	7
920	5
925	8
930	8
935	7
940	11
945	11
950	4
955	7
960	8
965	8
970	7
975	8
980	13
985	9
990	6
995	7
1000	9
1005	14
1010	11
1015	11
1020	11
1025	14
1030	13
1035	12
1040	12
1045	15
1050	8
1055	10
1060	12
1065	12
1070	9
1075	6
1080	7
1085	7
1090	9
1095	11
1100	11
1105	9
1110	9
1115	16
1120	12
1125	12
1130	12
1135	12
1140	12
1145	12
1150	8
1155	12
1160	11
1165	11
1170	5
1175	5
1180	10
1185	12
1190	10
1195	13
1200	13
1205	12
1210	10
1215	11
1220	9
1225	9
1230	8
1235	6
1240	10
1245	8
1250	9
1255	6
1260	7
1265	8
1270	11
1275	6
1280	9
1285	7
1290	6
1295	7
1300	5
1305	3
1310	4
1315	3
1320	13
1325	10
1330	9
1335	10
1340	8
1345	10
1350	13
1355	13
1360	8
1365	8
1370	11
1375	7
1380	6
1385	14
1390	15
1395	12
1400	17
1405	15
1410	12
1415	13
1420	10
1425	7
1430	9
1435	11
1440	8
1445	7
1450	12
1455	15
1460	14
1465	14
1470	12
1475	9
1480	9
1485	16
1490	11
1495	9
1500	8
1505	13
1510	11
1515	13
1520	13
1525	9
1530	9
1535	8
1540	11
1545	10
1550	13
1555	12
1560	7
1565	9
1570	9
1575	9
1580	12
1585	9
1590	7
1595	5
1600	12
1605	10
1610	8
1615	7
1620	6
1625	7
1630	6
1635	7
1640	8
1645	3
1650	4
1655	7
1660	9
1665	4
1670	10
1675	9
1680	7
1685	9
1690	12
1695	12
1700	10
1705	8
1710	6
1715	6
1720	6
1725	3
1730	3
1735	5
1740	6
1745	9
1750	4
1755	4
1760	3
1765	3
1770	9
1775	10
1780	8
1785	8
1790	13
1795	15
1800	16
1805	13
1810	15
1815	12
1820	8
1825	14
1830	8
1835	6
1840	9
1845	9
1850	6
1855	4
1860	4
1865	7
1870	7
1875	12
1880	9
1885	9
1890	11
1895	9
1900	8
1905	6
1910	6
1915	9
1920	10
1925	7
1930	9
1935	9
1940	13
1945	12
1950	10
1955	11
1960	14
1965	9
1970	9
1975	5
1980	8
1985	7
1990	9
1995	9
2000	8
2005	9
2010	9
2015	8
2020	7
2025	6
2030	8
2035	9
2040	11
2045	15
2050	17
2055	11
2060	14
2065	11
2070	10
2075	11
2080	12
2085	14
2090	11
2095	15
2100	11
2105	12
2110	14
2115	10
2120	12
2125	7
2130	9
2135	9
2140	8
2145	12
2150	8
2155	5
2160	7
2165	7
2170	12
2175	13
2180	14
2185	9
2190	10
2195	9
2200	10
2205	10
2210	7
2215	8
2220	11
2225	10
2230	10
2235	11
2240	6
2245	8
2250	11
2255	10
2260	13
2265	8
2270	8
2275	7
2280	7
2285	7
2290	10
2295	11
2300	9
2305	11
2310	8
2315	13
2320	11
2325	13
2330	15
2335	14
2340	12
2345	9
2350	10
2355	9
2360	13
2365	12
2370	9
2375	9
2380	8
2385	6
2390	7
2395	6
2400	10
2405	12
2410	9
2415	10
2420	12
2425	9
2430	7
2435	8
2440	9
2445	12
2450	15
2455	8
2460	11
2465	11
2470	6
2475	9
2480	14
2485	14
2490	12
2495	6
2500	5
