0	10
5	9
10	9
15	10
20	12
25	10
30	6
35	7
40	5
45	4
50	5
55	10
60	9
65	11
70	5
75	8
80	8
85	12
90	10
95	12
100	13
105	9
110	13
115	13
120	13
125	12
130	9
135	11
140	11
145	8
150	9
155	12
160	10
165	12
170	13
175	18
180	14
185	10
190	6
195	2
200	5
205	7
210	10
215	10
220	4
225	5
230	8
235	8
240	11
245	18
250	11
255	6
260	7
265	5
270	11
275	9
280	10
285	11
290	12
295	12
300	8
305	8
310	6
315	11
320	11
325	10
330	9
335	5
340	8
345	9
350	8
355	7
360	9
365	7
370	8
375	8
380	10
385	8
390	12
395	11
400	13
405	13
410	15
415	16
420	14
425	17
430	12
435	15
440	15
445	11
450	11
455	12
460	8
465	9
470	10
475	10
480	15
485	10
490	12
495	11
500	7
505	9
510	12
515	6
520	5
525	6
530	9
535	8
540	8
545	6
550	10
555	14
560	11
565	10
570	6
575	12
580	12
585	8
590	10
595	9
600	6
605	11
610	9
615	11
620	10
625	12
630	16
635	15
640	16
645	16
650	18
655	15
660	11
665	9
670	6
675	9
680	10
685	6
690	9
695	14
700	10
705	6
710	4
715	7
720	7
725	8
730	11
735	13
740	10
745	7
750	9
755	6
760	11
765	11
770	8
775	8
780	10
785	7
790	5
795	6
800	8
805	8
810	11
815	11
820	14
825	12
830	7
835	5
840	7
845	14
850	14
855	12
860	10
865	14
870	10
875	13
880	21
885	16
890	16
895	15
900	12
905	15
910	12
915	7
920	7
925	7
930	9
935	11
940	12
945	6
950	7
955	9
960	7
965	7
970	11
975	8
980	8
985	11
990	11
995	14
1000	13
1005	9
1010	12
1015	9
1020	8
1025	5
1030	12
1035	10
1040	12
1045	12
1050	10
1055	15
1060	12
1065	9
1070	10
1075	8
1080	9
1085	9
1090	13
1095	15
1100	14
1105	11
1110	9
1115	10
1120	11
1125	12
1130	8
1135	7
1140	10
1145	7
1150	9
1155	11
1160	12
1165	10
1170	9
1175	7
1180	11
1185	11
1190	10
1195	7
1200	7
1205	8
1210	10
1215	12
1220	13
1225	9
1230	11
1235	10
1240	9
1245	11
1250	11
1255	11
1260	12
1265	9
1270	8
1275	10
1280	10
1285	9
1290	9
1295	8
1300	10
1305	6
1310	8
1315	7
1320	9
1325	7
1330	6
1335	7
1340	6
1345	5
1350	4
1355	5
1360	11
1365	7
1370	6
1375	9
1380	9
1385	11
1390	12
1395	10
1400	9
1405	12
1410	14
1415	11
1420	14
1425	12
1430	11
1435	10
1440	10
1445	10
1450	15
1455	12
1460	8
1465	10
1470	9
1475	9
1480	9
1485	9
1490	7
1495	9
1500	9
1505	10
1510	14
1515	12
1520	12
1525	10
1530	11
1535	10
1540	7
1545	10
1550	10
1555	9
1560	10
1565	10
1570	10
1575	8
1580	11
1585	11
1590	12
1595	8
1600	11
1605	11
1610	11
1615	8
1620	9
1625	8
1630	9
1635	13
1640	13
1645	12
1650	14
1655	15
1660	14
1665	13
1670	11
1675	10
1680	10
1685	7
1690	7
1695	10
1700	12
1705	9
1710	10
1715	11
1720	12
1725	13
1730	10
1735	9
1740	5
1745	5
1750	11
1755	16
1760	17
1765	19
1770	19
1775	17
1780	13
1785	11
1790	9
1795	11
1800	10
1805	9
1810	11
1815	10
1820	8
1825	13
1830	12
1835	12
1840	6
1845	8
1850	11
1855	15
1860	15
1865	16
1870	12
1875	14
1880	12
1885	11
1890	9
1895	12
1900	13
1905	15
1910	10
1915	12
1920	11
1925	9
1930	11
1935	11
1940	15
1945	12
1950	7
1955	8
1960	9
1965	8
1970	9
1975	8
1980	10
1985	12
1990	12
1995	10
2000	14
2005	17
2010	13
2015	11
2020	12
2025	16
2030	14
2035	12
2040	11
2045	8
2050	11
2055	12
2060	11
2065	5
2070	1
2075	3
2080	5
2085	3
2090	8
2095	4
2100	9
2105	12
2110	6
2115	6
2120	11
2125	11
2130	15
2135	12
2140	11
2145	12
2150	10
2155	10
2160	10
2165	10
2170	11
2175	10
2180	9
2185	10
2190	8
2195	9
2200	8
2205	11
2210	11
2215	12
2220	13
2225	12
2230	13
2235	10
2240	8
2245	4
2250	4
2255	8
2260	9
2265	12
2270	15
2275	10
2280	7
2285	11
2290	10
2295	9
2300	10
2305	7
2310	7
2315	7
2320	6
2325	8
2330	6
2335	7
2340	7
2345	7
2350	8
2355	8
2360	12
2365	13
2370	15
2375	8
2380	8
2385	10
2390	8
2395	10
2400	13
2405	12
2410	10
2415	8
2420	6
2425	8
2430	11
2435	5
2440	5
2445	13
2450	10
2455	13
2460	10
2465	8
2470	10
2475	10
2480	8
2485	9
2490	10
2495	7
2500	11
