0	10
5	13
10	12
15	9
20	6
25	4
30	10
35	11
40	12
45	13
50	12
55	9
60	10
65	11
70	14
75	14
80	6
85	7
90	11
95	11
100	12
105	11
110	8
115	9
120	9
125	8
130	7
135	2
140	6
145	9
150	10
155	8
160	10
165	10
170	11
175	8
180	12
185	11
190	8
195	4
200	7
205	11
210	11
215	13
220	9
225	10
230	10
235	14
240	12
245	12
250	12
255	8
260	11
265	10
270	11
275	9
280	11
285	9
290	8
295	10
300	6
305	13
310	12
315	12
320	11
325	8
330	10
335	8
340	11
345	9
350	9
355	10
360	11
365	12
370	16
375	12
380	15
385	15
390	15
395	11
400	10
405	8
410	6
415	8
420	12
425	11
430	9
435	9
440	7
445	8
450	6
455	9
460	11
465	10
470	11
475	12
480	14
485	13
490	16
495	12
500	12
505	9
510	17
515	15
520	14
525	11
530	13
535	14
540	12
545	7
550	8
555	11
560	11
565	13
570	11
575	11
580	13
585	7
590	7
595	6
600	9
605	9
610	8
615	7
620	4
625	2
630	2
635	6
640	8
645	8
650	7
655	8
660	10
665	9
670	13
675	16
680	13
685	11
690	9
695	13
700	12
705	12
710	11
715	11
720	6
725	10
730	10
735	8
740	13
745	11
750	10
755	10
760	12
765	11
770	9
775	10
780	6
785	8
790	8
795	9
800	9
805	12
810	9
815	8
820	10
825	10
830	10
835	11
840	11
845	8
850	8
855	12
860	18
865	14
870	12
875	8
880	8
885	7
890	7
895	7
900	10
905	8
910	9
915	10
920	11
925	10
930	6
935	11
940	14
945	7
950	12
955	8
960	6
965	13
970	8
975	11
980	11
985	11
990	10
995	9
1000	5
1005	9
1010	12
1015	16
1020	17
1025	13
1030	13
1035	11
1040	12
1045	10
1050	8
1055	4
1060	8
1065	6
1070	9
1075	8
1080	11
1085	9
1090	8
1095	8
1100	8
1105	7
1110	6
1115	11
1120	12
1125	6
1130	7
1135	6
1140	8
1145	7
1150	5
1155	6
1160	9
1165	10
1170	9
1175	8
1180	11
1185	12
1190	12
1195	10
1200	10
1205	8
1210	9
1215	8
1220	8
1225	10
1230	6
1235	10
1240	9
1245	9
1250	11
1255	8
1260	12
1265	11
1270	12
1275	12
1280	14
1285	12
1290	12
1295	11
1300	11
1305	7
1310	6
1315	7
1320	4
1325	4
1330	7
1335	11
1340	10
1345	11
1350	12
1355	11
1360	17
1365	15
1370	15
1375	13
1380	11
1385	9
1390	11
1395	10
1400	6
1405	11
1410	6
1415	7
1420	7
1425	8
1430	9
1435	6
1440	7
1445	7
1450	7
1455	11
1460	13
1465	10
1470	7
1475	6
1480	6
1485	7
1490	9
1495	7
1500	10
1505	6
1510	9
1515	12
1520	8
1525	10
1530	7
1535	7
1540	10
1545	13
1550	10
1555	9
1560	8
1565	11
1570	13
1575	13
1580	10
1585	3
1590	6
1595	7
1600	12
1605	11
1610	12
1615	9
1620	7
1625	6
1630	10
1635	7
1640	4
1645	8
1650	8
1655	9
1660	11
1665	10
1670	6
1675	9
1680	9
1685	9
1690	9
1695	8
1700	10
1705	12
1710	9
1715	6
1720	9
1725	7
1730	5
1735	7
1740	7
1745	12
1750	11
1755	13
1760	12
1765	9
1770	8
1775	7
1780	8
1785	8
1790	8
1795	9
1800	14
1805	13
1810	14
1815	14
1820	15
1825	14
1830	12
1835	13
1840	11
1845	9
1850	7
1855	7
1860	7
1865	7
1870	8
1875	11
1880	10
1885	11
1890	10
1895	11
1900	10
1905	11
1910	10
1915	9
1920	11
1925	13
1930	14
1935	15
1940	17
1945	13
1950	17
1955	12
1960	9
1965	8
1970	8
1975	9
1980	13
1985	13
1990	11
1995	13
2000	8
2005	11
2010	7
2015	9
2020	7
2025	6
2030	5
2035	6
2040	7
2045	12
2050	10
2055	14
2060	12
2065	8
2070	8
2075	9
2080	12
2085	9
2090	7
2095	10
2100	8
2105	4
2110	6
2115	12
2120	8
2125	9
2130	4
2135	6
2140	6
2145	8
2150	6
2155	10
2160	8
2165	14
2170	11
2175	11
2180	13
2185	9
2190	7
2195	8
2200	8
2205	11
2210	9
2215	14
2220	19
2225	18
2230	13
2235	17
2240	18
2245	18
2250	11
2255	12
2260	10
2265	13
2270	13
2275	13
2280	11
2285	13
2290	7
2295	7
2300	8
2305	6
2310	7
2315	11
2320	14
2325	15
2330	16
2335	10
2340	10
2345	11
2350	10
2355	9
2360	4
2365	8
2370	11
2375	12
2380	8
2385	6
2390	9
2395	8
2400	8
2405	8
2410	11
2415	13
2420	14
2425	14
2430	15
2435	12
2440	19
2445	16
2450	15
2455	15
2460	20
2465	16
2470	10
2475	12
2480	12
2485	9
2490	10
2495	10
2500	10
