time,A
0.0,17.714227656162738
5.0,-5.487908185338382
10.0,2.1906947077014145
15.0,7.6015096357051988
20.0,28.391289821301847
25.0,4.1891967672978305
30.0,7.9400466793597761
40.0,26.228311941089395
50.0,5.0244956221904786
60.0,22.363514961822496
80.0,17.787995897530671
nan,nan
