time,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA
490.49049049,13.0,3.0,82.0,0.0,0.0,0.0,0.0,48.0,33.0,5.0,0.0,0.0,0.0,0.0
491.491491491,13.0,3.0,82.0,0.0,0.0,0.0,0.0,48.0,33.0,5.0,0.0,0.0,0.0,0.0
492.492492492,13.0,3.0,82.0,0.0,0.0,0.0,0.0,48.0,33.0,5.0,0.0,0.0,0.0,0.0
493.493493493,13.0,3.0,82.0,0.0,0.0,0.0,0.0,48.0,33.0,5.0,0.0,0.0,0.0,0.0
494.494494494,13.0,3.0,82.0,0.0,0.0,0.0,0.0,48.0,33.0,5.0,0.0,0.0,0.0,0.0
495.495495495,14.0,3.0,81.0,0.0,0.0,0.0,0.0,49.0,33.0,5.0,0.0,0.0,0.0,0.0
496.496496496,14.0,3.0,81.0,0.0,0.0,0.0,0.0,49.0,33.0,5.0,0.0,0.0,0.0,0.0
497.497497497,15.0,3.0,80.0,0.0,0.0,0.0,0.0,50.0,33.0,5.0,0.0,0.0,0.0,0.0
498.498498498,15.0,3.0,80.0,0.0,0.0,0.0,0.0,50.0,33.0,5.0,0.0,0.0,0.0,0.0
499.499499499,15.0,3.0,80.0,0.0,0.0,0.0,0.0,50.0,33.0,5.0,0.0,0.0,0.0,0.0
500.500500501,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
501.501501502,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
502.502502503,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
503.503503504,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
504.504504505,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
505.505505506,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
506.506506507,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
507.507507508,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
508.508508509,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
509.50950951,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
510.510510511,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
511.511511512,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
512.512512513,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
513.513513514,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
514.514514515,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
515.515515516,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
516.516516517,16.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,0.0
517.517517518,15.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,6.0,0.0,0.0,0.0,0.0
518.518518519,15.0,3.0,79.0,0.0,0.0,0.0,0.0,51.0,33.0,6.0,0.0,0.0,0.0,0.0
519.51951952,15.0,4.0,79.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
520.520520521,15.0,4.0,79.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
521.521521522,15.0,4.0,79.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
522.522522523,15.0,4.0,79.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
523.523523524,15.0,4.0,79.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
524.524524525,15.0,4.0,79.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
525.525525526,14.0,3.0,80.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
526.526526527,14.0,3.0,80.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
527.527527528,14.0,3.0,80.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
528.528528529,14.0,3.0,80.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
529.52952953,14.0,3.0,80.0,0.0,0.0,0.0,0.0,51.0,34.0,6.0,0.0,0.0,0.0,0.0
530.530530531,14.0,4.0,80.0,0.0,0.0,0.0,0.0,51.0,35.0,6.0,0.0,0.0,0.0,0.0
531.531531532,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
532.532532533,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
533.533533534,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
534.534534535,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
535.535535536,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
536.536536537,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
537.537537538,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
538.538538539,14.0,3.0,80.0,0.0,0.0,0.0,0.0,52.0,35.0,6.0,0.0,0.0,0.0,0.0
539.53953954,15.0,3.0,79.0,0.0,0.0,0.0,0.0,53.0,35.0,6.0,0.0,0.0,0.0,0.0
540.540540541,15.0,3.0,79.0,0.0,0.0,0.0,0.0,53.0,35.0,6.0,0.0,0.0,0.0,0.0
541.541541542,16.0,3.0,78.0,0.0,0.0,0.0,0.0,54.0,35.0,6.0,0.0,0.0,0.0,0.0
542.542542543,16.0,3.0,78.0,0.0,0.0,0.0,0.0,54.0,35.0,6.0,0.0,0.0,0.0,0.0
543.543543544,16.0,3.0,78.0,0.0,0.0,0.0,0.0,54.0,35.0,6.0,0.0,0.0,0.0,0.0
544.544544545,17.0,3.0,77.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
545.545545546,17.0,3.0,77.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
546.546546547,17.0,3.0,77.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
547.547547548,17.0,3.0,77.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
548.548548549,17.0,3.0,77.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
549.54954955,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
550.550550551,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
551.551551552,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
552.552552553,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
553.553553554,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
554.554554555,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
555.555555556,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
556.556556557,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
557.557557558,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
558.558558559,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
559.55955956,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
560.560560561,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
561.561561562,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
562.562562563,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
563.563563564,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
564.564564565,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
565.565565566,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
566.566566567,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
567.567567568,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
568.568568569,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
569.56956957,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
570.570570571,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
571.571571572,16.0,2.0,78.0,0.0,0.0,0.0,0.0,55.0,35.0,6.0,0.0,0.0,0.0,0.0
572.572572573,16.0,3.0,78.0,0.0,0.0,0.0,0.0,55.0,36.0,6.0,0.0,0.0,0.0,0.0
573.573573574,16.0,4.0,78.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
574.574574575,16.0,4.0,78.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
575.575575576,16.0,4.0,78.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
576.576576577,15.0,3.0,79.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
577.577577578,15.0,3.0,79.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
578.578578579,15.0,3.0,79.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
579.57957958,15.0,3.0,79.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
580.580580581,15.0,3.0,79.0,0.0,0.0,0.0,0.0,55.0,37.0,6.0,0.0,0.0,0.0,0.0
581.581581582,15.0,4.0,79.0,0.0,0.0,0.0,0.0,55.0,38.0,6.0,0.0,0.0,0.0,0.0
582.582582583,15.0,4.0,79.0,0.0,0.0,0.0,0.0,55.0,38.0,6.0,0.0,0.0,0.0,0.0
583.583583584,15.0,4.0,79.0,0.0,0.0,0.0,0.0,55.0,38.0,6.0,0.0,0.0,0.0,0.0
584.584584585,15.0,4.0,79.0,0.0,0.0,0.0,0.0,55.0,38.0,6.0,0.0,0.0,0.0,0.0
585.585585586,15.0,4.0,79.0,0.0,0.0,0.0,0.0,55.0,38.0,6.0,0.0,0.0,0.0,0.0
586.586586587,15.0,4.0,79.0,0.0,0.0,0.0,0.0,55.0,38.0,6.0,0.0,0.0,0.0,0.0
587.587587588,15.0,4.0,79.0,0.0,0.0,0.0,0.0,55.0,38.0,6.0,0.0,0.0,0.0,0.0
588.588588589,15.0,5.0,79.0,0.0,0.0,0.0,0.0,55.0,39.0,6.0,0.0,0.0,0.0,0.0
589.58958959,15.0,5.0,79.0,0.0,0.0,0.0,0.0,55.0,39.0,6.0,0.0,0.0,0.0,0.0
590.590590591,15.0,6.0,79.0,0.0,0.0,0.0,0.0,55.0,40.0,6.0,0.0,0.0,0.0,0.0
591.591591592,15.0,6.0,79.0,0.0,0.0,0.0,0.0,55.0,40.0,6.0,0.0,0.0,0.0,0.0
592.592592593,15.0,6.0,79.0,0.0,0.0,0.0,0.0,55.0,40.0,6.0,0.0,0.0,0.0,0.0
593.593593594,15.0,6.0,79.0,0.0,0.0,0.0,0.0,55.0,40.0,6.0,0.0,0.0,0.0,0.0
594.594594595,15.0,6.0,79.0,0.0,0.0,0.0,0.0,55.0,40.0,6.0,0.0,0.0,0.0,0.0
595.595595596,15.0,6.0,79.0,0.0,0.0,0.0,0.0,55.0,40.0,6.0,0.0,0.0,0.0,0.0
596.596596597,15.0,6.0,79.0,0.0,0.0,0.0,0.0,55.0,40.0,6.0,0.0,0.0,0.0,0.0
597.597597598,16.0,6.0,78.0,0.0,0.0,0.0,0.0,56.0,40.0,6.0,0.0,0.0,0.0,0.0
598.598598599,17.0,6.0,77.0,0.0,0.0,0.0,0.0,57.0,40.0,6.0,0.0,0.0,0.0,0.0
599.5995996,17.0,6.0,77.0,0.0,0.0,0.0,0.0,57.0,40.0,6.0,0.0,0.0,0.0,0.0
600.600600601,17.0,6.0,77.0,0.0,0.0,0.0,0.0,57.0,40.0,6.0,0.0,0.0,0.0,0.0
601.601601602,17.0,6.0,77.0,0.0,0.0,0.0,0.0,57.0,40.0,6.0,0.0,0.0,0.0,0.0
602.602602603,18.0,6.0,76.0,0.0,0.0,0.0,0.0,58.0,40.0,6.0,0.0,0.0,0.0,0.0
603.603603604,19.0,6.0,75.0,0.0,0.0,0.0,0.0,59.0,40.0,6.0,0.0,0.0,0.0,0.0
604.604604605,19.0,6.0,75.0,0.0,0.0,0.0,0.0,59.0,40.0,6.0,0.0,0.0,0.0,0.0
605.605605606,20.0,6.0,74.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
606.606606607,20.0,6.0,74.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
607.607607608,20.0,6.0,74.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
608.608608609,20.0,6.0,74.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
609.60960961,20.0,6.0,74.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
610.610610611,20.0,6.0,74.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
611.611611612,19.0,5.0,75.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
612.612612613,19.0,5.0,75.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
613.613613614,19.0,5.0,75.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
614.614614615,19.0,5.0,75.0,0.0,0.0,0.0,0.0,60.0,40.0,6.0,0.0,0.0,0.0,0.0
615.615615616,19.0,7.0,75.0,0.0,0.0,0.0,0.0,60.0,42.0,6.0,0.0,0.0,0.0,0.0
616.616616617,19.0,7.0,75.0,0.0,0.0,0.0,0.0,60.0,42.0,6.0,0.0,0.0,0.0,0.0
617.617617618,19.0,7.0,75.0,0.0,0.0,0.0,0.0,60.0,42.0,6.0,0.0,0.0,0.0,0.0
618.618618619,20.0,7.0,74.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
619.61961962,20.0,7.0,74.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
620.620620621,20.0,7.0,74.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
621.621621622,20.0,7.0,74.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
622.622622623,20.0,7.0,74.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
623.623623624,18.0,5.0,76.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
624.624624625,18.0,5.0,76.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
625.625625626,18.0,5.0,76.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
626.626626627,18.0,5.0,76.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
627.627627628,18.0,5.0,76.0,0.0,0.0,0.0,0.0,61.0,42.0,6.0,0.0,0.0,0.0,0.0
628.628628629,18.0,6.0,76.0,0.0,0.0,0.0,0.0,61.0,43.0,6.0,0.0,0.0,0.0,0.0
629.62962963,18.0,6.0,76.0,0.0,0.0,0.0,0.0,61.0,43.0,6.0,0.0,0.0,0.0,0.0
630.630630631,19.0,6.0,75.0,0.0,0.0,0.0,0.0,62.0,43.0,6.0,0.0,0.0,0.0,0.0
631.631631632,19.0,6.0,75.0,0.0,0.0,0.0,0.0,62.0,43.0,6.0,0.0,0.0,0.0,0.0
632.632632633,18.0,5.0,76.0,0.0,0.0,0.0,0.0,62.0,43.0,6.0,0.0,0.0,0.0,0.0
633.633633634,17.0,4.0,77.0,0.0,0.0,0.0,0.0,62.0,43.0,6.0,0.0,0.0,0.0,0.0
634.634634635,18.0,4.0,76.0,0.0,0.0,0.0,0.0,63.0,43.0,6.0,0.0,0.0,0.0,0.0
635.635635636,18.0,4.0,76.0,0.0,0.0,0.0,0.0,63.0,43.0,6.0,0.0,0.0,0.0,0.0
636.636636637,18.0,4.0,76.0,0.0,0.0,0.0,0.0,63.0,43.0,6.0,0.0,0.0,0.0,0.0
637.637637638,18.0,4.0,76.0,0.0,0.0,0.0,0.0,63.0,43.0,6.0,0.0,0.0,0.0,0.0
638.638638639,18.0,5.0,76.0,0.0,0.0,0.0,0.0,63.0,44.0,6.0,0.0,0.0,0.0,0.0
639.63963964,18.0,5.0,76.0,0.0,0.0,0.0,0.0,63.0,44.0,6.0,0.0,0.0,0.0,0.0
640.640640641,18.0,5.0,76.0,0.0,0.0,0.0,0.0,63.0,44.0,6.0,0.0,0.0,0.0,0.0
641.641641642,18.0,5.0,76.0,0.0,0.0,0.0,0.0,63.0,44.0,6.0,0.0,0.0,0.0,0.0
642.642642643,18.0,5.0,76.0,0.0,0.0,0.0,0.0,63.0,44.0,6.0,0.0,0.0,0.0,0.0
643.643643644,18.0,5.0,76.0,0.0,0.0,0.0,0.0,63.0,44.0,6.0,0.0,0.0,0.0,0.0
644.644644645,18.0,6.0,76.0,0.0,0.0,0.0,0.0,63.0,45.0,6.0,0.0,0.0,0.0,0.0
645.645645646,18.0,6.0,76.0,0.0,0.0,0.0,0.0,63.0,45.0,6.0,0.0,0.0,0.0,0.0
646.646646647,18.0,6.0,76.0,0.0,0.0,0.0,0.0,63.0,45.0,6.0,0.0,0.0,0.0,0.0
647.647647648,18.0,7.0,76.0,0.0,0.0,0.0,0.0,63.0,46.0,6.0,0.0,0.0,0.0,0.0
648.648648649,18.0,7.0,76.0,0.0,0.0,0.0,0.0,63.0,46.0,6.0,0.0,0.0,0.0,0.0
649.64964965,18.0,7.0,76.0,0.0,0.0,0.0,0.0,63.0,46.0,6.0,0.0,0.0,0.0,0.0
650.650650651,18.0,7.0,76.0,0.0,0.0,0.0,0.0,63.0,46.0,6.0,0.0,0.0,0.0,0.0
651.651651652,18.0,7.0,76.0,0.0,0.0,0.0,0.0,63.0,46.0,6.0,0.0,0.0,0.0,0.0
652.652652653,18.0,8.0,76.0,0.0,0.0,0.0,0.0,63.0,47.0,6.0,0.0,0.0,0.0,0.0
653.653653654,17.0,7.0,77.0,0.0,0.0,0.0,0.0,63.0,47.0,6.0,0.0,0.0,0.0,0.0
654.654654655,17.0,7.0,77.0,0.0,0.0,0.0,0.0,63.0,47.0,6.0,0.0,0.0,0.0,0.0
655.655655656,16.0,7.0,77.0,0.0,0.0,0.0,0.0,63.0,47.0,7.0,0.0,0.0,0.0,0.0
656.656656657,16.0,7.0,77.0,0.0,0.0,0.0,0.0,63.0,47.0,7.0,0.0,0.0,0.0,0.0
657.657657658,15.0,7.0,78.0,0.0,0.0,0.0,0.0,63.0,48.0,7.0,0.0,0.0,0.0,0.0
658.658658659,15.0,7.0,78.0,0.0,0.0,0.0,0.0,63.0,48.0,7.0,0.0,0.0,0.0,0.0
659.65965966,15.0,7.0,78.0,0.0,0.0,0.0,0.0,63.0,48.0,7.0,0.0,0.0,0.0,0.0
660.660660661,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
661.661661662,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
662.662662663,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
663.663663664,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
664.664664665,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
665.665665666,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
666.666666667,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
667.667667668,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
668.668668669,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
669.66966967,15.0,8.0,78.0,0.0,0.0,0.0,0.0,63.0,49.0,7.0,0.0,0.0,0.0,0.0
670.670670671,15.0,9.0,78.0,0.0,0.0,0.0,0.0,63.0,50.0,7.0,0.0,0.0,0.0,0.0
671.671671672,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
672.672672673,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
673.673673674,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
674.674674675,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
675.675675676,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
676.676676677,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
677.677677678,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
678.678678679,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
679.67967968,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
680.680680681,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
681.681681682,16.0,9.0,77.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
682.682682683,15.0,8.0,78.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
683.683683684,15.0,8.0,78.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
684.684684685,15.0,8.0,78.0,0.0,0.0,0.0,0.0,64.0,50.0,7.0,0.0,0.0,0.0,0.0
685.685685686,16.0,8.0,77.0,0.0,0.0,0.0,0.0,65.0,50.0,7.0,0.0,0.0,0.0,0.0
686.686686687,16.0,8.0,77.0,0.0,0.0,0.0,0.0,65.0,50.0,7.0,0.0,0.0,0.0,0.0
687.687687688,16.0,8.0,77.0,0.0,0.0,0.0,0.0,65.0,50.0,7.0,0.0,0.0,0.0,0.0
688.688688689,16.0,8.0,77.0,0.0,0.0,0.0,0.0,65.0,50.0,7.0,0.0,0.0,0.0,0.0
689.68968969,16.0,8.0,77.0,0.0,0.0,0.0,0.0,65.0,50.0,7.0,0.0,0.0,0.0,0.0
690.690690691,16.0,8.0,77.0,0.0,0.0,0.0,0.0,65.0,50.0,7.0,0.0,0.0,0.0,0.0
691.691691692,17.0,8.0,76.0,0.0,0.0,0.0,0.0,66.0,50.0,7.0,0.0,0.0,0.0,0.0
692.692692693,17.0,8.0,76.0,0.0,0.0,0.0,0.0,66.0,50.0,7.0,0.0,0.0,0.0,0.0
693.693693694,17.0,8.0,76.0,0.0,0.0,0.0,0.0,66.0,50.0,7.0,0.0,0.0,0.0,0.0
694.694694695,17.0,8.0,76.0,0.0,0.0,0.0,0.0,66.0,50.0,7.0,0.0,0.0,0.0,0.0
695.695695696,17.0,7.0,76.0,0.0,0.0,0.0,0.0,67.0,50.0,7.0,0.0,0.0,0.0,0.0
696.696696697,17.0,7.0,76.0,0.0,0.0,0.0,0.0,67.0,50.0,7.0,0.0,0.0,0.0,0.0
697.697697698,17.0,7.0,76.0,0.0,0.0,0.0,0.0,67.0,50.0,7.0,0.0,0.0,0.0,0.0
698.698698699,16.0,7.0,77.0,0.0,0.0,0.0,0.0,67.0,51.0,7.0,0.0,0.0,0.0,0.0
699.6996997,17.0,7.0,76.0,0.0,0.0,0.0,0.0,68.0,51.0,7.0,0.0,0.0,0.0,0.0
700.700700701,17.0,7.0,76.0,0.0,0.0,0.0,0.0,68.0,51.0,7.0,0.0,0.0,0.0,0.0
701.701701702,17.0,7.0,76.0,0.0,0.0,0.0,0.0,68.0,51.0,7.0,0.0,0.0,0.0,0.0
702.702702703,16.0,6.0,77.0,0.0,0.0,0.0,0.0,68.0,51.0,7.0,0.0,0.0,0.0,0.0
703.703703704,16.0,6.0,77.0,0.0,0.0,0.0,0.0,68.0,51.0,7.0,0.0,0.0,0.0,0.0
704.704704705,16.0,7.0,77.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
705.705705706,16.0,7.0,77.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
706.706706707,16.0,7.0,77.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
707.707707708,16.0,7.0,77.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
708.708708709,15.0,6.0,78.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
709.70970971,15.0,6.0,78.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
710.710710711,15.0,6.0,78.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
711.711711712,15.0,6.0,78.0,0.0,0.0,0.0,0.0,68.0,52.0,7.0,0.0,0.0,0.0,0.0
712.712712713,16.0,6.0,77.0,0.0,0.0,0.0,0.0,69.0,52.0,7.0,0.0,0.0,0.0,0.0
713.713713714,16.0,7.0,77.0,0.0,0.0,0.0,0.0,69.0,53.0,7.0,0.0,0.0,0.0,0.0
